CODE_UIC;LIBELLE_GARE;FRET;VOYAGEURS;CODE_LIGNE;RANG;PK;COMMUNE;DEPARTEMENT;IDRESEAU;IDGAIA;X (lambert93);Y (lambert93);X (WGS84);Y (WGS84);coordonnees_geographiques
87613893;Villefranche-de-Rouergue;O;O;718000;1;273+109;Villefranche-de-Rouergue;Aveyron;30000007228;e1348d4a-19bf-11e5-a6ff-01fc64e0362d;623248.0478999987;6361427.896600001;2.037170981248277;44.34767034836494;44.3476703483, 2.03717098125
87615120;Couffoulens-Leuc;N;O;676000;1;356+799;Couffoulens;Aude;30000003832;e01634d8-19bf-11e5-82ff-01fc64e0362d;644399.2154000029;6228679.762800001;2.3168956165544436;43.15519722029429;43.1551972203, 2.31689561655
87615039;Castelnaudary;O;O;640000;1;311+196;Castelnaudary;Aude;30000003505;dffed71e-19bf-11e5-82ff-01fc64e0362d;614850.5582000017;6246443.0722;1.9510005894007674;43.31205723252483;43.3120572325, 1.9510005894
87613810;Donnazac;N;N;718000;1;327+410;Donnazac;Tarn;30000009101;d9a8422a-6667-11e3-89ff-01f464e0362d;616100.6468999982;6324615.936500002;1.9536382525473146;44.01554199063148;44.0155419906, 1.95363825255
87613869;Naussac;N;N;718000;1;251+731;Naussac;Aveyron;30000005748;d977a0ec-6667-11e3-89ff-01f464e0362d;628793.2145000026;6380181.360300001;2.1040579576533234;44.51706276084251;44.5170627608, 2.10405795765
87615146;Pomas;N;O;676000;1;363+552;Pomas;Aude;30000006045;c0943f78-f312-11e3-90ff-015864e0362d;642028.237499997;6223918.277899999;2.288294870421237;43.11218352513804;43.1121835251, 2.28829487042
87615054;Bram;O;O;640000;1;327+146;Bram;Aude;30000003360;e196daf2-19bf-11e5-a6ff-01fc64e0362d;628486.3792999983;6238685.545699999;2.1200369559188954;43.24377771088166;43.2437777109, 2.12003695592
87615039;Castelnaudary;O;O;736000;1;311+196;;;30000003505;dffed71e-19bf-11e5-82ff-01fc64e0362d;614949.6040000021;6246433.655200001;1.9522221811483416;43.31198435643312;43.3119843564, 1.95222218115
87615286;Carcassonne;O;O;676000;1;347+282;;;30000003483;e15263e2-19bf-11e5-a6ff-01fc64e0362d;646656.0235000029;6235614.333799999;2.3439133063671003;43.21774256632892;43.2177425663, 2.34391330637
87613786;Prayssac;N;N;632000;1;631+779;Prayssac;Lot;30000081364;e549bbe6-6667-11e3-a7ff-01f464e0362d;;;;;
87641498;Charbonnières-les-Varennes;N;N;709000;1;411+238;Charbonnières-les-Varennes;Puy-de-Dôme;30000008233;d9a06f6a-6667-11e3-89ff-01f464e0362d;696986.8370999992;6531723.115899999;2.9611477672587765;45.88517385540395;45.8851738554, 2.96114776726
87641167;Les Ancizes-St-Georges;O;N;709000;1;399+183;Les Ancizes-Comps;Puy-de-Dôme;30000005041;d9dc64d4-6667-11e3-89ff-01f464e0362d;687200.8469000012;6536860.5896000005;2.834827212339965;45.93132255784207;45.9313225578, 2.83482721234
87641290;La Miouze-Rochefort;N;N;711000;1;461+820;Gelles;Puy-de-Dôme;30000004711;c110b8f2-f312-11e3-90ff-015864e0362d;686608.9632999972;6518243.812399998;2.827713185784376;45.763669080594866;45.7636690806, 2.82771318578
87641456;St-Sauves;N;N;710000;1;446+058;St-Sauves-d'Auvergne;Puy-de-Dôme;30000006668;d9b20934-6667-11e3-89ff-01f464e0362d;677087.9886000007;6502327.116300002;2.7059813397000263;45.620089148056024;45.620089148, 2.7059813397
87641282;Bourgeade;N;N;711000;1;450+392;Briffons;Puy-de-Dôme;30000008235;e157d2f4-19bf-11e5-a6ff-01fc64e0362d;680256.9667000026;6510904.0962000005;2.746293351768797;45.69742183567326;45.6974218357, 2.74629335177
87641373;Les Trillers;N;O;695000;1;318+744;Vaux;Allier;30000005125;d9a1bb26-6667-11e3-89ff-01f464e0362d;669269.0354000032;6590588.5559;2.5999072340805367;46.41455303110547;46.4145530311, 2.59990723408
87641530;Chavenon;O;N;705000;1;365+428;Chavenon;Allier;30000003675;d9848444-6667-11e3-89ff-01f464e0362d;695369.3827000037;6590650.554400001;2.939711917883879;46.41579644160492;46.4157964416, 2.93971191788
87641217;Huriel;O;O;702000;1;337+616;Huriel;Allier;30000004472;d9986afa-6667-11e3-89ff-01f464e0362d;659734.6573000029;6585856.4406;2.4761890958908594;46.37144045824702;46.3714404582, 2.47618909589
87586644;Ste-Livrade-sur-Lot;N;N;634000;1;643+088;Ste-Livrade-sur-Lot;Lot-et-Garonne;30000006715;d9c44668-6667-11e3-89ff-01f464e0362d;508219.9871999994;6369210.8101;0.5918292292096496;44.395614976214;44.3956149762, 0.59182922921
87586578;Gontaud-Fauguerolles;N;N;640000;1;88+137;Fauguerolles;Lot-et-Garonne;30000004329;e54ac68e-6667-11e3-a7ff-01f464e0362d;481221.78549999744;6375391.881999999;0.2503695550364835;44.44329040890973;44.4432904089, 0.250369555036
87592055;St-Priest-Taurion;N;O;713000;1;397+948;St-Priest-Taurion;Haute-Vienne;30000006651;c12be5a2-f312-11e3-90ff-015864e0362d;575977.9365999997;6533205.8926;1.4006698198516636;45.887222335894755;45.8872223359, 1.40066981985
87592014;Limoges-Puy-Imbert;O;N;590000;2;398+230;Limoges;Haute-Vienne;30000009001;e55285b8-6667-11e3-a7ff-01f464e0362d;568132.5129000023;6529415.612500001;1.3005810305861092;45.85162301833876;45.8516230183, 1.30058103059
87586750;Lasserre;O;N;643000;1;142+496;Moncrabeau;Lot-et-Garonne;30000008196;e551be96-6667-11e3-a7ff-01f464e0362d;489114.13369999826;6333132.921300001;0.3671882973412719;44.06555400760665;44.0655540076, 0.367188297341
87586545;Marmande;O;O;640000;1;78+815;Marmande;Lot-et-Garonne;30000005377;e0223616-19bf-11e5-82ff-01fc64e0362d;474915.74610000104;6382274.454599999;0.16808047258261483;44.503203095516575;44.5032030955, 0.168080472583
87586586;Fumel;N;N;632000;1;610+476;Fumel;Lot-et-Garonne;30000004249;c0860e40-f312-11e3-90ff-015864e0362d;538540.6463999972;6379482.712000001;0.9690639250993937;44.49571700201206;44.495717002, 0.969063925099
87592006;Limoges-Bénédictins;O;O;611000;1;401+150;;;30000005183;d980ce96-6667-11e3-89ff-01f464e0362d;564787.7730000019;6526422.350400001;1.2583408042827975;45.82401912425377;45.8240191242, 1.25834080428
87586495;Sauveterre-la-Lémance;N;O;631000;1;593+993;Sauveterre-la-Lémance;Lot-et-Garonne;30000006782;d9c9c0f8-6667-11e3-89ff-01f464e0362d;542182.550499998;6389808.333900001;1.0115845310578682;44.589475761347316;44.5894757613, 1.01158453106
87584532;Les Églisottes;N;O;570000;3;521+685;Les Églisottes-et-Chalaures;Gironde;30000005069;d96dbcec-6667-11e3-89ff-01f464e0362d;460628.35069999844;6448504.919599999;-0.0436101757005662;45.09428905796061;45.0942890579, -0.0436101757006
87586404;Pont-du-Casse;N;O;631000;1;646+491;Pont-du-Casse;Lot-et-Garonne;30000006080;29451172-dfbc-11e3-a2ff-01a464e0362d;514383.6041999981;6350932.927000001;0.6759330928162438;44.232824610550935;44.2328246105, 0.675933092816
87584508;St-Denis-de-Pile;N;O;570000;3;539+433;St-Denis-de-Pile;Gironde;30000006421;d97985f6-6667-11e3-89ff-01f464e0362d;447975.64919999987;6436136.202199999;-0.19795164441632807;44.97850876383456;44.9785087638, -0.197951644416
87586479;Ste-Bazeille;N;O;640000;1;71+985;Ste-Bazeille;Lot-et-Garonne;30000006704;29126f00-dfbc-11e3-a2ff-01a464e0362d;469070.1503000036;6385744.664900001;0.09299244984381463;44.53251019758875;44.5325101976, 0.0929924498438
87586438;Penne;O;O;634000;1;625+512;Penne-d'Agenais;Lot-et-Garonne;30000005956;28fa8b02-dfbc-11e3-a2ff-01a464e0362d;524964.8520999998;6366975.2108;0.8027607496544191;44.37989434175241;44.3798943417, 0.802760749654
87584458;Sauveboeuf;N;N;629000;1;631+029;Lalinde;Dordogne;30000008184;293e46a0-dfbc-11e3-a2ff-01a464e0362d;524497.1158000007;6418956.5419000015;0.778539402384143;44.847558041011254;44.847558041, 0.778539402384
87584516;Coutras;O;O;570000;3;531+107;Coutras;Gironde;30000003862;e1807e1e-19bf-11e5-a6ff-01fc64e0362d;453473.6150999963;6442385.8423000015;-0.1314047206551098;45.03671730971117;45.0367173097, -0.131404720655
87586008;Agen;N;O;631000;1;652+649;;;30000008190;292d8558-dfbc-11e3-a2ff-01a464e0362d;510788.0529000014;6347967.129500002;0.6320538889144401;44.205179934200075;44.2051799342, 0.632053888914
87584516;Coutras;O;O;621000;1;0+000;;;30000003862;e1807e1e-19bf-11e5-a6ff-01fc64e0362d;453575.59650000185;6442492.1325;-0.13016419069400906;45.0377099744235;45.0377099744, -0.130164190694
87592337;La Jonchère;N;O;590000;2;375+577;La Jonchère-St-Maurice;Haute-Vienne;30000004692;e1409c42-19bf-11e5-a6ff-01fc64e0362d;582533.3862000033;6545100.1477999985;1.4822365973152545;45.99547345430206;45.9954734543, 1.48223659732
87592097;St-Denis-des-Murs;N;O;713000;1;415+136;St-Denis-des-Murs;Haute-Vienne;30000006422;d9b8cf82-6667-11e3-89ff-01f464e0362d;587443.0777999982;6522083.484200001;1.5511154435710734;45.78907725482234;45.7890772548, 1.55111544357
87592295;La Porcherie;N;O;590000;2;443+475;La Porcherie;Haute-Vienne;30000004737;d99423fa-6667-11e3-89ff-01f464e0362d;585953.452200003;6498302.160100002;1.537613444352162;45.574719490784084;45.5747194908, 1.53761344435
87592170;Pérols;N;O;713000;1;463+733;Pérols-sur-Vézère;Corrèze;30000005966;d9d77488-6667-11e3-89ff-01f464e0362d;620285.4772000015;6498882.0535;1.977687227245846;45.58480449106402;45.584804491, 1.97768722725
87592360;Fromental;N;O;590000;2;351+562;Fromental;Haute-Vienne;30000009003;295d46d6-dfbc-11e3-a2ff-01a464e0362d;579262.806400001;6564904.906199999;1.4349176536295423;46.17320437330627;46.1732043733, 1.43491765363
87592162;Bugeat;N;O;713000;1;458+617;Bugeat;Corrèze;30000003434;d97c4344-6667-11e3-89ff-01f464e0362d;616178.1601999998;6500698.822299998;1.9247013071166457;45.600671390919544;45.6006713909, 1.92470130712
87592154;Viam;O;N;713000;1;455+241;Viam;Corrèze;30000072541;e54cb5dc-6667-11e3-a7ff-01f464e0362d;614042.2811999992;6503047.288899999;1.8968841006311863;45.62155152063031;45.6215515206, 1.89688410063
87592345;St-Sulpice-Laurière;O;O;702000;1;448+953;;;30000006680;d9acca9a-6667-11e3-89ff-01f464e0362d;582414.0672999993;6550688.9582;1.4793047628034703;46.045770248489745;46.0457702485, 1.4793047628
87592790;Oradour-sur-Vayres;N;N;615000;1;471+012;Oradour-sur-Vayres;Haute-Vienne;30000009007;e552ae32-6667-11e3-a7ff-01f464e0362d;534453.1683000028;6516578.300500002;0.8711928195257816;45.72870685245315;45.7287068524, 0.871192819526
87592675;Verneuil-sur-Vienne;O;O;610000;2;419+309;Verneuil-sur-Vienne;Haute-Vienne;30000009577;d96e7fc6-6667-11e3-89ff-01f464e0362d;553521.4331;6528218.0265999995;1.1127202695157732;45.837853710105364;45.8378537101, 1.11272026952
87592840;Coussac-Bonneval;N;O;613000;1;451+700;Coussac-Bonneval;Haute-Vienne;30000003859;d9ab3b78-6667-11e3-89ff-01f464e0362d;568136.5960000008;6491194.802700002;1.311166875374606;45.50753132485294;45.5075313248, 1.31116687537
87592741;Bussière-Galant;N;O;611000;1;438+635;Bussière-Galant;Haute-Vienne;30000003443;29104dda-dfbc-11e3-a2ff-01a464e0362d;546163.943599999;6502822.559;1.0261401206022458;45.6076197269615;45.6076197269, 1.0261401206
87592618;Châteauponsac;N;N;604000;1;438+734;Châteauponsac;Haute-Vienne;30000009004;e55202c4-6667-11e3-a7ff-01f464e0362d;567125.7276000008;6561206.295299999;1.2786806767846737;46.13763187520768;46.1376318752, 1.27868067678
87592519;Mavaleix;N;N;611000;1;453+052;Chalais;Dordogne;30000005428;2947d0fe-dfbc-11e3-a2ff-01a464e0362d;540086.9108000025;6491717.535599999;0.9518954701191941;45.506260904867645;45.5062609048, 0.951895470119
87592543;Le Dorat;N;O;606000;1;419+227;;;30000004930;29622660-dfbc-11e3-a2ff-01a464e0362d;552241.4131999984;6569280.488600001;1.0833953717117308;46.20723232089833;46.2072323209, 1.08339537171
87592550;Magnac-Laval;N;N;605000;1;426+427;Magnac-Laval;Haute-Vienne;30000072545;e54c6054-6667-11e3-a7ff-01f464e0362d;;;;;
87611111;Lestelle;N;O;650000;1;74+607;Lestelle-de-St-Martory;Haute-Garonne;30000005138;e197a004-19bf-11e5-a6ff-01fc64e0362d;529993.178199999;6226611.186000001;0.9124236126036998;43.11854027220844;43.1185402722, 0.912423612604
87611228;Cier-de-Luchon;N;N;668000;1;132+865;Cier-de-Luchon;Haute-Garonne;30000009067;e54bcb76-6667-11e3-a7ff-01f464e0362d;503832.81599999964;6197820.349800002;0.6021086142861196;42.85303719683858;42.8530371968, 0.602108614286
87611236;Luchon;N;O;668000;1;139+312;Bagnères-de-Luchon;Haute-Garonne;30000005261;e03700a4-19bf-11e5-82ff-01fc64e0362d;503204.74319999665;6191635.062600002;0.5967364022377681;42.79727275671695;42.7972727567, 0.596736402238
87611137;St-Gaudens;O;O;650000;1;90+327;St-Gaudens;Haute-Garonne;30000006464;d9bfe366-6667-11e3-89ff-01f464e0362d;514997.17650000006;6225492.9070000015;0.7287744982135916;43.10476371448969;43.1047637145, 0.728774498214
87611061;Carbonne;O;O;650000;1;41+439;Carbonne;Haute-Garonne;30000003482;c0fc7788-f312-11e3-90ff-015864e0362d;554811.5029999986;6245931.554699998;1.211692170573849;43.297753475849156;43.2977534758, 1.21169217057
87611905;Latour-de-Carol-Enveitg (IE);N;N;672000;1;162+800;Latour-de-Carol;Pyrénées-Orientales;30000004772;e5503ac0-6667-11e3-a7ff-01f464e0362d;609565.8687999994;6151778.7718;1.9021179240810706;42.46022331204959;42.460223312, 1.90211792408
87611921;Colomiers-Lycée-International;N;O;648000;1;18+750;Colomiers;Haute-Garonne;30000003779;29d5a1f6-dfbc-11e3-a2ff-01a464e0362d;563880.5905999988;6281164.7853000015;1.3140983487199474;43.61645499022699;43.6164549902, 1.31409834872
87611897;Castelsarrasin;O;O;649000;1;187+197;Castelsarrasin;Tarn-et-Garonne;30000003507;e1649d1a-19bf-11e5-a6ff-01fc64e0362d;548886.8227000013;6328625.6884;1.114425960626738;44.04039402747942;44.0403940275, 1.11442596063
87611889;Moissac;N;O;640000;1;177+643;Moissac;Tarn-et-Garonne;30000005543;29a8d6e0-dfbc-11e3-a2ff-01a464e0362d;546086.8285999969;6335585.846900001;1.0773874022480605;44.10241148936118;44.1024114893, 1.07738740225
87613299;Salles-la-Source;N;N;701000;1;299+670;Salles-la-Source;Aveyron;30000009083;e54f3e10-6667-11e3-a7ff-01f464e0362d;663135.4497999996;6369429.4624999985;2.5369395599122253;44.422937298980386;44.422937299, 2.53693955991
87613349;Borredon;N;N;590000;2;635+100;Montalzat;Tarn-et-Garonne;30000009085;29354b5a-dfbc-11e3-a2ff-01a464e0362d;584114.9354000017;6345997.6877;1.549904730374805;44.20341333347981;44.2034133335, 1.54990473037
87613265;Marcillac;N;N;701000;1;286+081;Marcillac-Vallon;Aveyron;30000009082;e54ffdc2-6667-11e3-a7ff-01f464e0362d;657128.2458999977;6374266.022;2.4610698237642072;44.46613174688251;44.4661317469, 2.46106982376
87613133;Anglars-Nozac;N;N;590000;2;554+043;Anglars-Nozac;Lot;30000009081;d9b3aed2-6667-11e3-89ff-01f464e0362d;573071.376000002;6410773.687899999;1.3952799225186725;44.78450142018267;44.7845014202, 1.39527992252
87613240;Auzits-Aussibals;N;N;701000;1;271+640;Auzits;Aveyron;30000003019;296814b0-dfbc-11e3-a2ff-01a464e0362d;647145.5270000026;6377360.0449;2.3352574879532115;44.49329865525756;44.4932986552, 2.33525748795
87613422;Rodez;O;O;725000;1;624+277;Rodez;Aveyron;30000006274;29665db4-dfbc-11e3-a2ff-01a464e0362d;666548.9525000006;6362713.281300001;2.5802646018121154;44.36265275692083;44.3626527569, 2.58026460181
87613422;Rodez;O;O;736000;1;495+495;;;30000006274;29665db4-dfbc-11e3-a2ff-01a464e0362d;;;;;
87615351;Roquesérière;N;O;718000;1;371+669;Buzet-sur-Tarn;Haute-Garonne;30000006297;e18b7d6e-19bf-11e5-a6ff-01fc64e0362d;588769.2142999992;6295628.945700001;1.6191532556784025;43.750929971004894;43.750929971, 1.61915325568
87615104;Conilhac-Corbières;N;N;640000;1;379+200;Conilhac-Corbières;Aude;30000081368;e54972e0-6667-11e3-a7ff-01f464e0362d;677554.2717000023;6231516.759300001;2.724107006930835;43.18252577562411;43.1825257756, 2.72410700693
87615492;Vielmur-sur-Agout;N;O;738000;1;290+750;Vielmur-sur-Agout;Tarn;30000007201;d982f2c0-6667-11e3-89ff-01f464e0362d;626485.5454000011;6280985.202599999;2.0894172245848597;43.624100475948126;43.6241004759, 2.08941722458
87615021;Ségala;N;N;640000;1;301+036;Labastide-d'Anjou;Aude;30000006802;e1b9eea2-19bf-11e5-a6ff-01fc64e0362d;605310.1182999983;6249616.623300001;1.8329054699533198;43.339398893906775;43.3393988939, 1.83290546995
87615260;Quillan;N;O;676000;1;401+618;Quillan;Aude;30000006188;e15cdd52-19bf-11e5-a6ff-01fc64e0362d;633074.6040999964;6197476.058400001;2.1817445094816863;42.873609277848715;42.8736092778, 2.18174450948
87615252;Gaillac;O;O;718000;1;342+933;Gaillac;Tarn;30000004252;29bbaccc-dfbc-11e3-a2ff-01a464e0362d;611276.174999997;6312567.107900001;1.8955784870458692;43.90652484109935;43.9065248411, 1.89557848705
87615005;Albi;O;O;736000;1;413+323;Albi;Tarn;30000002839;d944b622-6667-11e3-89ff-01f464e0362d;630752.1484000012;6314082.818799999;2.137784640369475;43.9223469965895;43.9223469966, 2.13778464037
87615468;Castres;O;O;737000;1;366+152;;;30000003509;d9a2271e-6667-11e3-89ff-01f464e0362d;637726.5810000002;6277961.6646;2.2290097045972384;43.59797404947253;43.5979740494, 2.2290097046
87615435;Chalabre;N;N;674000;1;110+495;Chalabre;Aude;30000081370;e54b274c-6667-11e3-a7ff-01f464e0362d;;;;;
87641308;Les Rosiers-sur-Sioule;N;N;711000;1;465+569;St-Pierre-le-Chastel;Puy-de-Dôme;30000008236;e1c8dafc-19bf-11e5-a6ff-01fc64e0362d;687436.8893999979;6521660.5594;2.8382750783120816;45.79445222365429;45.7944522236, 2.83827507831
87618710;Saléchan-Siradan;N;O;668000;1;118+089;Saléchan;Hautes-Pyrénées;30000009114;d9b7178e-6667-11e3-89ff-01f464e0362d;506587.80420000106;6209960.903999999;0.6313141020253022;42.96291183671216;42.9629118367, 0.631314102025
87641316;Pontgibaud;N;O;711000;1;468+626;Pontgibaud;Puy-de-Dôme;30000006105;29323620-dfbc-11e3-a2ff-01a464e0362d;688026.7811999992;6524601.199099999;2.845794809271947;45.82094297808272;45.8209429781, 2.84579480927
87641472;Mont-Dore;O;N;710000;1;456+622;Mont-Dore;Puy-de-Dôme;30000008234;e021800e-19bf-11e5-82ff-01fc64e0362d;684781.8183000013;6497816.669399999;2.8048550404655863;45.57968837522159;45.5796883752, 2.80485504047
87641241;Eygurande-Merlines;N;N;695000;1;420+662;Merlines;Corrèze;30000004115;e020079a-19bf-11e5-82ff-01fc64e0362d;658009.8602000028;6505225.5121;2.460912982954469;45.64528202698889;45.645282027, 2.46091298295
87641225;Archignat;O;N;702000;1;342+449;Archignat;Allier;30000008226;c0dd696c-f312-11e3-90ff-015864e0362d;655428.8202999979;6585537.6796;2.4202069265236132;46.3682992419781;46.368299242, 2.42020692652
87641407;Chamblet;N;N;705000;1;336+746;Chamblet;Allier;30000003574;e1c3d29c-19bf-11e5-a6ff-01fc64e0362d;676879.9057999998;6579324.077300001;2.699551620465596;46.31342499096816;46.313424991, 2.69955162047
87641589;Souvigny;O;N;705000;1;394+424;Souvigny;Allier;30000006887;d9450262-6667-11e3-89ff-01f464e0362d;714593.7212999985;6603489.1336;3.1904049248940525;46.531259378140156;46.5312593781, 3.19040492489
87641365;Magnette;N;O;695000;1;312+900;Audes;Allier;30000005313;29c19366-dfbc-11e3-a2ff-01a464e0362d;669526.5273000002;6596097.702;2.6028988179654804;46.46417168255882;46.4641716825, 2.60289881797
87645226;Loupiac-St-Christophe;N;N;695000;1;513+274;Pleaux;Cantal;30000081394;d9a9989e-6667-11e3-89ff-01f464e0362d;646575.2417000011;6447039.484700002;2.3205448474426804;45.12056789629976;45.1205678963, 2.32054484744
87641860;Mérinchal;N;N;695000;1;386+595;Mérinchal;Creuse;30000008215;292db8b2-dfbc-11e3-a2ff-01a464e0362d;660543.808600001;6535895.835099999;2.4909053050935026;45.921610191285986;45.9216101913, 2.49090530509
87641852;Les Mars;N;N;695000;1;379+714;Les Mars;Creuse;30000008214;dffb2350-19bf-11e5-82ff-01fc64e0362d;659565.6596999988;6541784.798700001;2.477782312379046;45.97458122921018;45.9745812292, 2.47778231238
87641845;Auzances;N;N;695000;1;373+037;Auzances;Creuse;30000003018;d9902c56-6667-11e3-89ff-01f464e0362d;660689.1453000009;6547793.6570999995;2.491792482354607;46.02875538783322;46.0287553878, 2.49179248235
87645143;Lamativie;N;N;719000;1;672+289;Lamativie;Lot;30000008237;c0bc1c48-f312-11e3-90ff-015864e0362d;623526.8007000014;6431745.897100002;2.029829931290058;44.980706041185776;44.9807060412, 2.02982993129
87641837;Reterre;N;N;695000;1;364+368;Reterre;Creuse;30000006236;d9d6fa30-6667-11e3-89ff-01f464e0362d;660368.5372999981;6555901.9395;2.4869667587973705;46.101749504947115;46.1017495049, 2.4869667588
87641787;Feyt;N;N;695000;1;413+612;Feyt;Corrèze;30000081393;e54fc616-6667-11e3-a7ff-01f464e0362d;657888.3545000032;6511065.072700001;2.4588392948632176;45.69785757477055;45.6978575748, 2.45883929486
87641712;Courçais;N;N;696000;1;345+018;Courçais;Allier;30000008206;e5494b92-6667-11e3-a7ff-01f464e0362d;;;;;
87729350;Meyzieu;N;N;901000;1;11+746;Meyzieu;Rhône;30000005501;e53e4ba0-6667-11e3-a7ff-01f464e0362d;855601.5698999986;6521047.189100001;5.0024321580094835;45.77127737484574;45.7712773748, 5.00243215801
87729533;Baudrières;N;N;882000;1;18+962;Mantenay-Montlin;Ain;30000081517;e542740a-6667-11e3-a7ff-01f464e0362d;;;;;
87731455;Le Broc;N;N;790000;1;459+239;Le Broc;Puy-de-Dôme;30000008282;e550656a-6667-11e3-a7ff-01f464e0362d;720524.8184999973;6489161.5691;3.2628228885179835;45.50161341596147;45.5016134159, 3.26282288852
87731604;Celles-sur-Durolle;N;N;784000;1;54+288;Celles-sur-Durolle;Puy-de-Dôme;30000008273;d9bd54b0-6667-11e3-89ff-01f464e0362d;749944.1622999981;6529872.545699999;3.6437797272730754;45.86668290412888;45.8666829041, 3.64377972727
